songName,artistName,songID,artistID,year,disc,popularity,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Movin' Out (Anthony's Song),Billy Joel,4cG3ovmC8Hnp9ZsmSZI2O4,6zFYqv1mOsgBRQbae3JJ9e,70,The Stranger,54,"['classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",0.664,0.88,2,-5.009,0.0326,0.465,1.63e-05,0.0591,0.895,133.898
These Boots Are Made For Walkin',Nancy Sinatra,2nwCO1PqpvyoFIvq3Vrj8N,3IZrrNonYELubLPJmqOci2,60,Boots,1,"['brill building pop', 'folk rock']",0.74,0.392,9,-11.996,0.0824,0.483,1.11e-06,0.0965,0.387,82.742
Bang Bang (My Baby Shot Me Down),Nancy Sinatra,4JLcAU2xY90qTkTSNM1lUa,3IZrrNonYELubLPJmqOci2,60,How Does That Grab You?,65,"['brill building pop', 'folk rock']",0.433,0.174,5,-18.791,0.0537,0.982,0.101,0.111,0.366,95.802
Psycho Killer - 2005 Remaster,Talking Heads,1i6N76fftMZhijOzFQ5ZtL,2x9SpqnPi8rlE9pjHBwmSC,70,Talking Heads '77 (Deluxe Version),77,"['art punk', 'art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']",0.721,0.521,2,-8.123,0.0613,0.0708,0.00545,0.127,0.942,123.118
Wild One,Jerry Lee Lewis,77FRvC6JRthZBYDiMJeAFg,2zyz0VJqrDXeFDIyrfVXSo,00,BD Music Presents Jerry Lee lewis,32,"['piano rock', 'rock-and-roll', 'rockabilly']",0.67,0.878,0,-12.43,0.0491,0.745,0.000602,0.326,0.973,97.598
Great Balls Of Fire - 1964 Version,Jerry Lee Lewis,5UvE5QlINnvEc7aFO14DVL,2zyz0VJqrDXeFDIyrfVXSo,60,The Golden Rock Hits Of Jerry Lee Lewis,57,"['piano rock', 'rock-and-roll', 'rockabilly']",0.4,0.818,0,-11.238,0.08,0.458,3.25e-06,0.132,0.936,166.287
Cherry Bomb,The Runaways,35fqvg4rE0pzPeUj42nqQT,5eTq3PxbOh5vgeRXKNqPyV,10,The Runaways - The Mercury Albums Anthology,0,"['early us punk', 'protopunk']",0.501,0.813,11,-8.192,0.0638,0.0455,4.75e-05,0.131,0.495,136.59
Heaven's On Fire,KISS,1brpdmqkx3kSxyqzqXfW7J,07XSN3sPlIlB2L2XNcTwJw,80,Animalize,67,"['album rock', 'glam rock', 'hard rock', 'metal', 'rock']",0.679,0.866,0,-6.053,0.0635,0.00376,3.1e-05,0.312,0.785,124.324
Detroit Rock City,KISS,2jz6rWGqVCYsymwxGoaON4,07XSN3sPlIlB2L2XNcTwJw,70,Double Platinum,2,"['album rock', 'glam rock', 'hard rock', 'metal', 'rock']",0.546,0.9,5,-6.728,0.0691,0.0421,4.57e-05,0.292,0.447,90.591
It's Still Rock and Roll to Me,Billy Joel,64UioB4Nmwgn2f4cbIpAkl,6zFYqv1mOsgBRQbae3JJ9e,80,Glass Houses,69,"['classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",0.752,0.684,0,-7.599,0.15,0.0994,0.0,0.0897,0.539,141.075
She's Always a Woman,Billy Joel,5RgFlk1fcClZd0Y4SGYhqH,6zFYqv1mOsgBRQbae3JJ9e,70,The Stranger (Legacy Edition),73,"['classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",0.292,0.324,3,-11.996,0.0346,0.797,0.000473,0.12,0.384,176.631
Vienna,Billy Joel,4U45aEWtQhrm8A5mxPaFZ7,6zFYqv1mOsgBRQbae3JJ9e,70,The Stranger (Legacy Edition),77,"['classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",0.532,0.495,10,-6.662,0.0343,0.659,0.0,0.0754,0.308,124.936
Piano Man,Billy Joel,70C4NyhjD5OZUMzvWZ3njJ,6zFYqv1mOsgBRQbae3JJ9e,70,Piano Man (Legacy Edition),76,"['classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",0.331,0.55,0,-6.483,0.0272,0.605,3.96e-06,0.192,0.429,177.734
Uptown Girl,Billy Joel,5zA8vzDGqPl2AzZkEYQGKh,6zFYqv1mOsgBRQbae3JJ9e,80,An Innocent Man,78,"['classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",0.701,0.944,4,-2.986,0.0455,0.0755,0.0,0.601,0.792,128.993
Panama - 2015 Remaster,Van Halen,05RgAMGypEvqhNs5hPCbMS,2cnMpRsOVqtPMfq7YiFE6K,80,1984 (Remastered),73,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",0.526,0.978,8,-5.436,0.108,0.00122,4.75e-05,0.0744,0.451,141.167
The Longest Time,Billy Joel,5DH7nDryMhpixm4G4B7RP9,6zFYqv1mOsgBRQbae3JJ9e,80,An Innocent Man,66,"['classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",0.637,0.333,3,-9.603,0.0262,0.181,0.0,0.147,0.588,84.347
"Living in America - From ""Rocky IV"" Soundtrack",James Brown,4Y5yjzs9FFw5qIgfZBd43I,7GaxyUddsPok8BuhxN6OUW,80,Rocky IV,54,"['funk', 'soul']",0.754,0.854,0,-7.114,0.0363,0.00148,0.00692,0.0675,0.761,113.908
Hot for Teacher - 2015 Remaster,Van Halen,6QDbGdbJ57Mtkflsg42WV5,2cnMpRsOVqtPMfq7YiFE6K,80,1984 (Remastered),70,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",0.552,0.947,2,-4.671,0.15,0.000652,0.00025,0.0637,0.465,127.631
Rock And Roll All Nite,KISS,6KTv0Z8BmVqM7DPxbGzpVC,07XSN3sPlIlB2L2XNcTwJw,70,Dressed To Kill,75,"['album rock', 'glam rock', 'hard rock', 'metal', 'rock']",0.654,0.929,1,-5.906,0.0998,0.0468,0.0,0.0539,0.902,144.774
Walk This Way,Aerosmith,2vX5WL7s6UdeQyweZEx7PP,7Ey4PD4MYsKc5I2dolUwbH,80,Aerosmith's Greatest Hits,0,"['album rock', 'classic rock', 'hard rock', 'rock']",0.629,0.785,5,-10.761,0.0471,0.0249,9.45e-06,0.0522,0.869,108.531
Don't You (Forget About Me),Simple Minds,4aWn4NHlELpOehxsBaQeoe,6hN9F0iuULZYWXppob22Aj,80,Once Upon A Time (Deluxe),0,"['art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock', 'synthpop']",0.66,0.816,2,-6.61,0.0299,0.168,0.0181,0.0608,0.678,111.346
"Girls, Girls, Girls",Mötley Crüe,5xLyTbCFONUGUuG0LtUxjn,0cc6vw3VN8YlIcvr1v7tBL,80,"Girls, Girls, Girls",6,"['glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']",0.6,0.931,7,-4.647,0.0734,0.0296,7.1e-05,0.392,0.542,140.123
Cherry Pie,Warrant,7LygtNjQ65PSdzVjUnHXQb,7HLvzuM9p11k9lUQfSM4Rq,90,Cherry Pie,62,"['album rock', 'glam metal', 'hard rock', 'rock']",0.472,0.946,2,-4.591,0.145,0.0372,0.0,0.352,0.486,177.489
Money for Nothing,Dire Straits,4yqtwO7MQIIXqoiRBPHAgR,0WwSkZ7LtFUFjGjMZBMt6T,80,Brothers in Arms,63,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",0.667,0.655,2,-9.339,0.0367,0.0491,0.000894,0.0641,0.657,134.212
Dancing With Myself,Billy Idol,1BY1Vd2Bt6JPOhMvsIwtVv,7lzordPuZEXxwt9aoVZYmG,80,Vital Idol,67,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",0.51,0.696,4,-10.83,0.0802,0.0157,0.000104,0.297,0.905,176.568
Dr Feelgood,Mötley Crüe,3xGUsy7FZIOibMKrQGFnRH,0cc6vw3VN8YlIcvr1v7tBL,90,Greatest Hits,22,"['glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']",0.536,0.959,2,-5.126,0.076,0.000766,0.0533,0.22,0.39,111.012
Billie Jean,Michael Jackson,5ChkMS8OtdzJeqyybCc9R5,3fMbdgg4jU18AjLCKBhRSm,00,Thriller 25 Super Deluxe Edition,84,"['pop', 'r&b', 'soul']",0.92,0.654,11,-3.051,0.0401,0.0236,0.0153,0.036,0.847,117.046
Eye of the Tiger,Survivor,64F1ojnPPiJiFZtYQtHB7r,26bcq2nyj5GB7uRr558iQg,00,Ultimate Survivor,56,"['album rock', 'hard rock', 'rock', 'soft rock']",0.823,0.562,0,-10.134,0.0318,0.156,0.00033,0.0861,0.562,108.863
Run to the Hills - 1998 Remastered Version,Iron Maiden,2JS1iE5A5RHvUPH5Zl9jlF,6mdiAmATAx73kdxrNrnlao,80,The Number Of The Beast (1998 Remastered Edition),0,"['hard rock', 'metal', 'nwobhm', 'rock']",0.221,0.956,0,-4.641,0.0876,0.0103,0.000523,0.195,0.432,173.254
Cum on Feel the Noize,Quiet Riot,6FBmHx1FuaSnTnnnaThgbF,1dLWg6m8RRhizsdqJbhyj3,90,Quiet Riot - Greatest Hits,63,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",0.441,0.908,11,-4.627,0.115,0.000183,0.00328,0.0612,0.632,145.439
Whip It,DEVO,6QG0wcgoCsa9pqFyTg0rRO,0UKfenbZb15sqhfPC6zbt3,90,Oh No It's Devo / Freedom Of Choice,51,"['alternative rock', 'art punk', 'art rock', 'dance rock', 'new romantic', 'new wave', 'post-punk', 'punk', 'rock', 'synth punk', 'synthpop', 'zolo']",0.768,0.716,2,-12.922,0.0625,0.0658,0.00213,0.0379,0.961,157.935
Crazy Train,Ozzy Osbourne,2b9lp5A6CqSzwOrBfAFhof,6ZLTlhejhndI4Rh53vYhrY,80,Blizzard of Ozz (Expanded Edition),2,"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']",0.453,0.905,9,-4.001,0.115,0.36,0.000569,0.26,0.474,137.571
You're The Best,"Joe ""Bean"" Esposito",4zXa17K83Pp6N2yXdVc2sv,4PCSnq8Q3hxOTn3ro4cl0M,10,The Karate Kid: The Original Motion Picture Soundtrack,62,[],0.571,0.863,4,-7.661,0.048,0.257,0.0,0.532,0.782,94.299
Kiss from a Rose,Seal,3YKptz29AsOlm7WAVnztBh,5GtMEZEeFFsuHY8ad4kOxv,90,Seal,73,['british soul'],0.584,0.533,10,-7.11,0.0305,0.684,0.0,0.306,0.224,131.745
"Adagio in E Major, K. 261",Wolfgang Amadeus Mozart,2vBuaUzWANdghLfM1nF0Yw,4NJhFmfw43RLBLjQvxDuRS,80,Mozart: Works for Violin & Orchestra,57,"['classical', 'classical era']",0.194,0.079,4,-21.389,0.0425,0.969,0.498,0.126,0.082,100.309
Ave verum corpus,Wolfgang Amadeus Mozart,6VKwaMbt7q96ZlSYjKWFEc,4NJhFmfw43RLBLjQvxDuRS,10,The Music of King's: Choral Favourites from Cambridge,48,"['classical', 'classical era']",0.21,0.101,2,-25.054,0.0418,0.979,0.964,0.106,0.0352,76.627
"Serenade No. 13 in G Major, K. 525 ""Eine kleine Nachtmusik"": I. Allegro (Featured in ""Nikita"")",Wolfgang Amadeus Mozart,7kCQHbrTpu7lzm22uGMKMG,4NJhFmfw43RLBLjQvxDuRS,80,Mozart: Kleine Nachtmusik (Eine) / Serenata Notturna / Divertimento No. 10,0,"['classical', 'classical era']",0.492,0.136,7,-18.839,0.0463,0.948,0.893,0.0726,0.445,135.786
"Le Nozze di Figaro, K. 492: Sinfonia",Wolfgang Amadeus Mozart,4rjnWmrSRqXVkFWdKMG3pV,4NJhFmfw43RLBLjQvxDuRS,00,Mozart: Le nozze di Figaro,51,"['classical', 'classical era']",0.385,0.0738,2,-19.369,0.0439,0.84,0.947,0.155,0.173,142.337
"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": 1. Allegro",Wolfgang Amadeus Mozart,1kVzfCj0lUzQx7OVSU7VHL,4NJhFmfw43RLBLjQvxDuRS,20,Mozart for the day,0,"['classical', 'classical era']",0.308,0.211,0,-22.838,0.0385,0.982,0.931,0.145,0.645,120.481
"Requiem, K. 626: Lacrimosa",Wolfgang Amadeus Mozart,3oHSL6pt9LpNrQZuQGu9wL,4NJhFmfw43RLBLjQvxDuRS,10,Mozart: Requiem Realisations,62,"['classical', 'classical era']",0.162,0.0898,2,-23.269,0.0354,0.944,0.917,0.187,0.0413,132.047
"Symphony No. 25 in G Minor, K. 183: I. Allegro con brio",Wolfgang Amadeus Mozart,64ta7ZvTJeThz7Ns4LmAHS,4NJhFmfw43RLBLjQvxDuRS,00,Amadeus,59,"['classical', 'classical era']",0.428,0.237,7,-13.764,0.0351,0.987,0.896,0.0849,0.357,79.904
"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",Wolfgang Amadeus Mozart,2YarjDYjBJuH63dUIh9OWv,4NJhFmfw43RLBLjQvxDuRS,90,"Mozart: Piano Concertos, Vol. 6",1,"['classical', 'classical era']",0.194,0.0324,5,-28.215,0.0382,0.982,0.961,0.0916,0.0596,144.13
Wannabe,Spice Girls,1Je1IMUlBXcx1Fz0WE7oPT,0uq5PttqEjj3IH1bzwcrXF,90,Spice,80,"['dance pop', 'europop', 'girl group']",0.768,0.864,11,-6.145,0.0324,0.101,0.0,0.162,0.891,110.008
Don't Go Breaking My Heart,Elton John,5nPdMALTEd7HOjn16oNf2X,3PhoLpVuITZKcymswpck5b,70,Rock Of The Westies (Remastered),0,"['glam rock', 'mellow gold', 'piano rock']",0.729,0.844,5,-8.824,0.0344,0.149,2.87e-06,0.0604,0.777,131.459
Telephone Line,Electric Light Orchestra,3SPcBPzvbmWLl8NU5efx4W,7jefIIksOi1EazgRTfW2Pk,70,A New World Record,61,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",0.467,0.367,9,-8.164,0.0298,0.771,2.27e-05,0.0847,0.205,70.856
Turn to Stone,Electric Light Orchestra,1Pd1h30mgU05QkWYhgFzwt,7jefIIksOi1EazgRTfW2Pk,70,Out of the Blue,62,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",0.548,0.72,1,-9.777,0.0409,0.0686,0.000232,0.107,0.458,140.966
Livin' Thing,Electric Light Orchestra,2hdNya0b6Cc2YJ8IyaQIWp,7jefIIksOi1EazgRTfW2Pk,70,A New World Record,70,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",0.549,0.651,0,-7.097,0.0323,0.583,0.0,0.121,0.368,122.818
"Holding Out for a Hero - From ""Footloose"" Soundtrack",Bonnie Tyler,7L2eFj0KFJDmHTPMUL4ZxR,0SD4eZCN4Kr0wQk56hCdh2,80,Secret Dreams And Forbidden Fire,0,"['disco', 'europop', 'new wave pop', 'soft rock']",0.612,0.675,9,-15.995,0.0398,0.0234,1e-05,0.0471,0.883,150.058
Don't Bring Me Down,Electric Light Orchestra,72ahyckBJfTigJCFCviVN7,7jefIIksOi1EazgRTfW2Pk,70,Discovery,72,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",0.638,0.867,2,-6.469,0.0331,0.144,0.000733,0.0846,0.805,115.692
Sacred Pool Of Tears,Hans Zimmer,3T6IEz4XeCj8N8sUVBMeoJ,0YC192cP3KPCRWx8zr8MfZ,00,Kung Fu Panda (Original Motion Picture Soundtrack),42,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",0.229,0.148,0,-18.077,0.0398,0.779,0.811,0.108,0.0498,133.235
Oogway Ascends,Hans Zimmer,1dZCiUTIbbvwOCALmzBh9y,0YC192cP3KPCRWx8zr8MfZ,00,Kung Fu Panda (Original Motion Picture Soundtrack),58,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",0.168,0.235,5,-17.462,0.0389,0.681,0.852,0.089,0.0791,109.098
Training Po,Hans Zimmer,1bTAlMtLEPEcGWRdJixRpG,0YC192cP3KPCRWx8zr8MfZ,00,Kung Fu Panda (Original Motion Picture Soundtrack),38,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",0.466,0.377,4,-17.753,0.126,0.204,0.892,0.11,0.0694,85.516
Hero,Hans Zimmer,5lIeoIcBl2DPwPQtzSC0al,0YC192cP3KPCRWx8zr8MfZ,00,Kung Fu Panda (Original Motion Picture Soundtrack),43,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",0.345,0.152,0,-13.39,0.0494,0.397,0.601,0.237,0.148,103.356
Kung Fu Fighting,CeeLo Green,6LwjprBFV5NCDueLhLrS1O,5nLYd9ST4Cnwy6NHaCxbj8,00,Kung Fu Panda (Original Motion Picture Soundtrack),45,['atl hip hop'],0.676,0.66,4,-10.916,0.0991,0.0148,0.0,0.326,0.256,110.052
I'm On My Way,The Proclaimers,6E5VN3uGAms21V0cy0tUk3,1A92IAcd7A6npCA33oGM5i,00,Shrek,0,"['celtic rock', 'scottish rock']",0.792,0.851,8,-3.247,0.032,0.192,0.0,0.116,0.62,118.914
All Star,Smash Mouth,2P1ZqQq8rQtmV7BLZ0Junn,2iEvnFsWxR0Syqu2JNopAd,00,Shrek,53,"['alternative rock', 'pop rock']",0.736,0.876,11,-5.438,0.0342,0.0334,0.0,0.094,0.8,104.367
"I'm A Believer - From ""Shrek"" Motion Picture Soundtrack",Smash Mouth,0mBL2JwjNYKtdFacHxvtJt,2iEvnFsWxR0Syqu2JNopAd,00,Shrek,56,"['alternative rock', 'pop rock']",0.515,0.98,6,-2.41,0.0701,0.0167,0.0,0.258,0.933,164.698
"I'll Make a Man Out of You - From ""Mulan""/Soundtrack",Donny Osmond,1T7WSpJbJESrbKB5pbgkUf,5ZEAzHE2TzAwUcOj6jMIgf,00,Disney's Greatest Volume 2,40,"['adult standards', 'bubblegum pop', 'classic uk pop']",0.672,0.326,7,-17.677,0.0329,0.148,2.87e-05,0.0747,0.513,113.837
Goodbye Stranger - 2010 Remastered,Supertramp,67oyFnjJnn78fZP9KjeZx0,3JsMj0DEzyWc0VDlHuy9Bx,70,Breakfast In America (Deluxe Edition),66,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",0.42,0.668,1,-7.35,0.0517,0.607,0.016,0.0585,0.338,125.391
Hedwig's Theme,John Williams,1n8NKQRg8LVHy7oUhUgbFF,3dRfiJ2650SZu6GbydcHNb,00,Harry Potter and The Sorcerer's Stone Original Motion Picture Soundtrack,62,"['orchestral soundtrack', 'soundtrack']",0.156,0.162,2,-17.101,0.036,0.897,0.691,0.111,0.077,73.407
Basura,C.R.O,0cYBYOIh4MBfqKTJLW7l7B,4puAp107dCehraE47QXVQX,20,Basura,1,"['trap argentino', 'trap latino', 'trap triste']",0.874,0.645,8,-5.75,0.2,0.347,3.06e-06,0.0549,0.69,84.003
Let's Spend The Night Together,The Rolling Stones,2FkBzncOXWo7pnN8oqm7Wx,22bE4uQ6baNwSHPVcDxLCe,60,Flowers,41,"['british invasion', 'classic rock', 'rock']",0.566,0.795,7,-7.755,0.0498,0.689,0.0,0.249,0.572,140.859
It Don't Mean a Thing (If It Ain't Got That Swing),Louis Armstrong,4M5Mnz9ORqaMMUAgKtv3bI,19eLuQmk9aCobbVDHc6eek,60,The Great Reunion,47,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'swing', 'vocal jazz']",0.714,0.226,7,-13.247,0.197,0.543,0.0255,0.593,0.545,96.247
Jack the Bear,Duke Ellington,2Sg3qUH02hlzKchItbq389,4F7Q5NV6h5TSwCainz8S5A,10,The Duke (Remastered 2014),29,"['african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing']",0.533,0.28,1,-12.809,0.0653,0.466,9.83e-05,0.344,0.61,78.352
In A Sentimental Mood,Duke Ellington,0E8q2Fx2XuzXCO2NSAppkR,4F7Q5NV6h5TSwCainz8S5A,60,Duke Ellington & John Coltrane,65,"['african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing']",0.464,0.305,3,-12.435,0.0316,0.936,0.0846,0.208,0.282,108.229
Sheena Is a Punk Rocker - 2017 Remaster,Ramones,61MZN0yyMWSEwrLPUUGfgJ,1co4F2pPNH8JjTutZkmgSm,70,Rocket to Russia (40th Anniversary Deluxe Edition),60,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock', 'skate punk']",0.42,0.965,0,-1.986,0.0403,0.0981,0.000335,0.0784,0.846,176.243
"Baby, I Love You",Ramones,29imR7dda5XqwPRFmby7HS,1co4F2pPNH8JjTutZkmgSm,80,End of the Century (Expanded 2005 Remaster),58,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock', 'skate punk']",0.735,0.653,8,-5.533,0.0269,0.202,0.000307,0.0802,0.93,107.779
I THINK,"Tyler, The Creator",4f8Mh5wuWHOsfXtzjrJB3t,4V8LLVI7PbaPR0K2TGSxFF,10,IGOR,72,"['hip hop', 'rap']",0.826,0.579,8,-8.241,0.0801,0.00881,0.0,0.129,0.431,121.075
Washington on Your Side,Leslie Odom Jr.,1WHNqqRWhJVZIdCScFKtl5,3cR4rhS2hBWqI7rJEBacvN,10,Hamilton (Original Broadway Cast Recording),61,"['broadway', 'hollywood', 'show tunes', 'vocal jazz']",0.884,0.521,10,-10.216,0.348,0.165,0.0,0.0756,0.425,134.051
Wait for It,Leslie Odom Jr.,7EqpEBPOohgk7NnKvBGFWo,3cR4rhS2hBWqI7rJEBacvN,10,Hamilton (Original Broadway Cast Recording),68,"['broadway', 'hollywood', 'show tunes', 'vocal jazz']",0.543,0.473,6,-9.638,0.157,0.124,4.04e-06,0.0922,0.519,86.534
You'll Be Back,Jonathan Groff,6OG1S805gIrH5nAQbEOPY3,7KkqUt65v6LMtR369OQ6FB,10,Hamilton (Original Broadway Cast Recording),69,"['hollywood', 'show tunes']",0.607,0.466,0,-7.562,0.0578,0.39,0.0,0.135,0.434,121.741
Don't Worry Baby,The Beach Boys,6KZqW1CRQjzpRgXoOmLkKQ,3oDbviiivRWhXwIE8hxkVV,10,50 Big Ones: Greatest Hits,47,"['baroque pop', 'brill building pop', 'classic rock', 'psychedelic rock', 'rock', 'sunshine pop']",0.505,0.388,4,-10.849,0.0302,0.364,2.58e-05,0.168,0.849,120.987
ROXANNE,Arizona Zervas,696DnlkuDOXcMAnKlTgXXK,0vRvGUQVUjytro0xpb26bs,10,ROXANNE,77,"['pop', 'pop rap', 'rhode island rap', 'viral rap']",0.621,0.601,6,-5.616,0.148,0.0522,0.0,0.46,0.457,116.735
"Theme From New York, New York",Frank Sinatra,4ODWgs1CVAZKDbryEodjiz,1Mxqyy3pSjf8kZZL4QVxS0,10,Ultimate Sinatra,56,"['adult standards', 'easy listening', 'lounge']",0.407,0.589,2,-5.32,0.03,0.547,0.0,0.281,0.559,109.009
Pet Sematary,Ramones,07b5vArZtW08PuEqCw61Ei,1co4F2pPNH8JjTutZkmgSm,80,Brain Drain,62,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock', 'skate punk']",0.437,0.953,2,-5.869,0.0414,0.000498,0.000863,0.235,0.667,148.147
Killer Queen,Queen,300YN8ebGB90nDuzgz0f3O,1dfeR4HaWDbWqFHLkxsg1d,10,Bohemian Rhapsody (The Original Soundtrack),68,"['classic rock', 'glam rock', 'rock']",0.526,0.64,10,-6.374,0.0472,0.365,1.3e-06,0.0958,0.622,117.132
Crazy Little Thing Called Love,Queen,1F9NVicWfNQA5ki8WmEtk8,1dfeR4HaWDbWqFHLkxsg1d,10,Bohemian Rhapsody (The Original Soundtrack),58,"['classic rock', 'glam rock', 'rock']",0.626,0.762,7,-6.846,0.0432,0.673,2.1e-06,0.325,0.766,76.793
Oh Yeah - Remastered 2005,Yello,42SYMWISn7xUpTNPLw9V5E,3xgj17ZsWxxU86S4qlWvOi,00,Stella,24,"['new romantic', 'new wave', 'proto-techno', 'synthpop', 'zolo']",0.746,0.911,6,-7.931,0.0633,0.00612,0.844,0.0464,0.774,132.608
The Imperial March (Darth Vader's Theme),John Williams,2bw4WgXyXP90hIex7ur58y,3dRfiJ2650SZu6GbydcHNb,80,Star Wars: The Empire Strikes Back (Original Motion Picture Soundtrack),59,"['orchestral soundtrack', 'soundtrack']",0.577,0.379,7,-13.82,0.0368,0.753,0.955,0.126,0.284,103.112
No Hay Nadie Como Tú (feat. Café Tacuba),Calle 13,5iqhyXGD2Ag4ZeLNyrffPv,0yNSzH5nZmHzeE2xn6Xshb,00,Los De Atrás Vienen Conmigo,61,"['latin afrobeat', 'latin alternative', 'latin hip hop', 'puerto rican rock', 'rap conciencia', 'reggaeton', 'rock en espanol']",0.573,0.856,0,-5.754,0.199,0.0629,0.0,0.108,0.687,199.952
Foreword (feat. Rex Orange County),"Tyler, The Creator",33i3xxHB4YSYGYbtJrwwO8,4V8LLVI7PbaPR0K2TGSxFF,10,Flower Boy,63,"['hip hop', 'rap']",0.734,0.671,1,-7.107,0.0315,0.118,0.00317,0.352,0.113,94.025
Iron Lion Zion,Bob Marley & The Wailers,57bvNqmSDfAakSot4cCn70,2QsynagSdAqZj3U9HgDzjD,00,Natural Mystic,47,"['reggae', 'roots reggae']",0.713,0.643,6,-6.837,0.0325,0.0101,0.00117,0.262,0.801,142.378
He's a Pirate,Klaus Badelt,4AD2dterIUjNt1LFNI9Bvi,03GruNQP8X25PCoWzdvIGZ,00,Pirates Of The Caribbean Original Soundtrack,60,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",0.453,0.695,10,-10.953,0.0554,0.0223,0.962,0.117,0.126,70.425
Call Me Maybe,Carly Rae Jepsen,20I6sIOMTCkB6w7ryavxtO,6sFIWsNpZYqfjUpaCgueju,10,Kiss,80,"['canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",0.783,0.58,7,-6.548,0.0408,0.0114,2.28e-06,0.108,0.66,120.021
Indiana Jones Theme,John Williams,60ZYLVPmSNY9r0Uquaivvs,3dRfiJ2650SZu6GbydcHNb,00,Classics at the Movies: Adventure,47,"['orchestral soundtrack', 'soundtrack']",0.287,0.264,5,-17.012,0.0404,0.897,0.871,0.077,0.186,116.555
Bonfire,Childish Gambino,799f6Ih1Pu4AUApMyXhxUc,73sIBHcqh3Z3NyqHKZ7FOL,10,Camp,54,"['atl hip hop', 'hip hop', 'pop', 'rap']",0.506,0.745,8,-6.044,0.331,0.0594,0.0,0.341,0.311,161.808
Never Gonna Give You Up,Rick Astley,4uLU6hMCjMI75M1A2tKUQC,0gxyHStUsqpMadRV0Di1Qt,80,Whenever You Need Somebody,2,"['disco', 'europop', 'new romantic', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']",0.721,0.939,8,-11.823,0.0376,0.115,3.79e-05,0.108,0.914,113.309
Ameno,ERA,7mfvOqsvzZaUl7sfbcNk4E,4D0CepDROoLM09ht1sM5cu,00,Era I 2002,61,['new age'],0.605,0.532,1,-10.872,0.0337,0.0919,0.000576,0.0762,0.139,102.804
Moanin',Art Blakey & The Jazz Messengers,4Tq2fWpX1nLCkMSOPkYb1Y,6ykfXAed2KOLOMI3R0TZdz,80,The Best Of Art Blakey,49,"['bebop', 'hard bop', 'jazz', 'jazz drums']",0.614,0.233,5,-18.964,0.0568,0.827,0.198,0.13,0.448,126.256
